user_id,installed_at,created_at,updated_at,channel,campaign
u010107,2023-05-01 19:00:00,2023-05-01 19:10:00,2023-05-01 19:10:00,affiliate,summer_sale
u010108,2023-05-01 04:53:00,2023-05-01 05:28:00,2023-05-01 05:28:00,affiliate,holiday_special
u010109,2023-05-01 10:50:00,2023-05-01 10:53:00,2023-05-01 10:53:00,affiliate,holiday_special
u010110,2023-05-01 03:48:00,2023-05-01 04:31:00,2023-05-01 04:31:00,affiliate,brand_awareness
u010111,2023-05-01 02:13:00,2023-05-01 02:39:00,2023-05-01 02:39:00,affiliate,retargeting
u010112,2023-05-01 17:40:00,2023-05-01 18:14:00,2023-05-01 18:14:00,affiliate,retargeting
u010113,2023-05-01 00:35:00,2023-05-01 01:14:00,2023-05-01 01:14:00,affiliate,retargeting
u010114,2023-05-01 05:47:00,2023-05-01 06:33:00,2023-05-01 06:33:00,affiliate,retargeting
u010115,2023-05-02 10:58:00,2023-05-02 11:21:00,2023-05-02 11:21:00,google_ads,new_user_promo
u010116,2023-05-02 01:18:00,2023-05-02 01:27:00,2023-05-02 01:27:00,google_ads,new_user_promo
u010117,2023-05-02 03:32:00,2023-05-02 04:15:00,2023-05-02 04:15:00,google_ads,new_user_promo
u010118,2023-05-02 07:58:00,2023-05-02 07:58:00,2023-05-02 07:58:00,google_ads,new_user_promo
u010119,2023-05-02 13:00:00,2023-05-02 13:00:00,2023-05-02 13:00:00,google_ads,new_user_promo
u010120,2023-05-02 19:12:00,2023-05-02 19:15:00,2023-05-02 19:15:00,google_ads,summer_sale
u010121,2023-05-02 13:13:00,2023-05-02 14:02:00,2023-05-02 14:02:00,google_ads,summer_sale
u010122,2023-05-02 19:21:00,2023-05-02 19:28:00,2023-05-02 19:28:00,google_ads,summer_sale
u010123,2023-05-02 07:39:00,2023-05-02 08:27:00,2023-05-02 08:27:00,google_ads,summer_sale
u010124,2023-05-02 21:26:00,2023-05-02 21:28:00,2023-05-02 21:28:00,google_ads,holiday_special
u010125,2023-05-02 19:14:00,2023-05-02 19:48:00,2023-05-02 19:48:00,google_ads,holiday_special
u010126,2023-05-02 02:31:00,2023-05-02 02:32:00,2023-05-02 02:32:00,google_ads,holiday_special
u010127,2023-05-02 22:08:00,2023-05-02 23:00:00,2023-05-02 23:00:00,google_ads,holiday_special
u010128,2023-05-02 16:15:00,2023-05-02 17:14:00,2023-05-02 17:14:00,google_ads,brand_awareness
u010129,2023-05-02 19:30:00,2023-05-02 20:11:00,2023-05-02 20:11:00,google_ads,brand_awareness
u010130,2023-05-02 13:10:00,2023-05-02 13:28:00,2023-05-02 13:28:00,google_ads,retargeting
u010131,2023-05-02 23:24:00,2023-05-03 00:03:00,2023-05-03 00:03:00,google_ads,retargeting
u010132,2023-05-02 13:12:00,2023-05-02 13:40:00,2023-05-02 13:40:00,google_ads,retargeting
u010133,2023-05-02 08:06:00,2023-05-02 08:49:00,2023-05-02 08:49:00,google_ads,retargeting
u010134,2023-05-02 16:44:00,2023-05-02 17:23:00,2023-05-02 17:23:00,google_ads,retargeting
u010135,2023-05-02 08:32:00,2023-05-02 08:54:00,2023-05-02 08:54:00,google_ads,retargeting
u010136,2023-05-02 21:43:00,2023-05-02 22:12:00,2023-05-02 22:12:00,google_ads,retargeting
u010137,2023-05-02 16:21:00,2023-05-02 17:19:00,2023-05-02 17:19:00,google_ads,retargeting
u010138,2023-05-02 05:13:00,2023-05-02 05:42:00,2023-05-02 05:42:00,google_ads,retargeting
u010139,2023-05-02 18:18:00,2023-05-02 19:14:00,2023-05-02 19:14:00,google_ads,retargeting
u010140,2023-05-02 12:17:00,2023-05-02 12:31:00,2023-05-02 12:31:00,facebook,new_user_promo
u010141,2023-05-02 04:55:00,2023-05-02 05:13:00,2023-05-02 05:13:00,facebook,new_user_promo
u010142,2023-05-02 21:44:00,2023-05-02 22:30:00,2023-05-02 22:30:00,facebook,new_user_promo
u010143,2023-05-02 05:57:00,2023-05-02 06:21:00,2023-05-02 06:21:00,facebook,new_user_promo
u010144,2023-05-02 08:46:00,2023-05-02 09:42:00,2023-05-02 09:42:00,facebook,summer_sale
u010145,2023-05-02 05:28:00,2023-05-02 05:51:00,2023-05-02 05:51:00,facebook,summer_sale
u010146,2023-05-02 00:42:00,2023-05-02 01:09:00,2023-05-02 01:09:00,facebook,summer_sale
u010147,2023-05-02 10:14:00,2023-05-02 10:23:00,2023-05-02 10:23:00,facebook,holiday_special
u010148,2023-05-02 01:27:00,2023-05-02 01:56:00,2023-05-02 01:56:00,facebook,holiday_special
u010149,2023-05-02 14:00:00,2023-05-02 14:45:00,2023-05-02 14:45:00,facebook,holiday_special
u010150,2023-05-02 18:28:00,2023-05-02 19:22:00,2023-05-02 19:22:00,facebook,holiday_special
u010151,2023-05-02 07:44:00,2023-05-02 08:09:00,2023-05-02 08:09:00,facebook,brand_awareness
u010152,2023-05-02 04:16:00,2023-05-02 05:09:00,2023-05-02 05:09:00,facebook,retargeting
u010153,2023-05-02 21:23:00,2023-05-02 21:45:00,2023-05-02 21:45:00,facebook,retargeting
u010154,2023-05-02 07:06:00,2023-05-02 08:06:00,2023-05-02 08:06:00,facebook,retargeting
u010155,2023-05-02 13:51:00,2023-05-02 14:17:00,2023-05-02 14:17:00,facebook,retargeting
u010156,2023-05-02 14:15:00,2023-05-02 14:44:00,2023-05-02 14:44:00,facebook,retargeting
u010157,2023-05-02 15:26:00,2023-05-02 15:54:00,2023-05-02 15:54:00,facebook,retargeting
u010158,2023-05-02 13:15:00,2023-05-02 13:44:00,2023-05-02 13:44:00,facebook,retargeting
u010159,2023-05-02 12:24:00,2023-05-02 12:45:00,2023-05-02 12:45:00,facebook,retargeting
u010160,2023-05-02 11:07:00,2023-05-02 11:49:00,2023-05-02 11:49:00,facebook,retargeting
u010161,2023-05-02 13:36:00,2023-05-02 13:44:00,2023-05-02 13:44:00,instagram,new_user_promo
u010162,2023-05-02 18:05:00,2023-05-02 18:18:00,2023-05-02 18:18:00,instagram,new_user_promo
u010163,2023-05-02 08:23:00,2023-05-02 08:36:00,2023-05-02 08:36:00,instagram,new_user_promo
u010164,2023-05-02 06:31:00,2023-05-02 07:07:00,2023-05-02 07:07:00,instagram,new_user_promo
u010165,2023-05-02 06:38:00,2023-05-02 07:38:00,2023-05-02 07:38:00,instagram,new_user_promo
u010166,2023-05-02 22:30:00,2023-05-02 23:20:00,2023-05-02 23:20:00,instagram,new_user_promo
u010167,2023-05-02 21:07:00,2023-05-02 21:30:00,2023-05-02 21:30:00,instagram,summer_sale
u010168,2023-05-02 15:48:00,2023-05-02 16:23:00,2023-05-02 16:23:00,instagram,summer_sale
u010169,2023-05-02 13:56:00,2023-05-02 14:19:00,2023-05-02 14:19:00,instagram,summer_sale
u010170,2023-05-02 21:58:00,2023-05-02 22:17:00,2023-05-02 22:17:00,instagram,holiday_special
u010171,2023-05-02 07:17:00,2023-05-02 07:42:00,2023-05-02 07:42:00,instagram,holiday_special
u010172,2023-05-02 04:49:00,2023-05-02 05:19:00,2023-05-02 05:19:00,instagram,holiday_special
u010173,2023-05-02 03:42:00,2023-05-02 04:16:00,2023-05-02 04:16:00,instagram,holiday_special
u010174,2023-05-02 22:15:00,2023-05-02 22:43:00,2023-05-02 22:43:00,instagram,brand_awareness
u010175,2023-05-02 10:15:00,2023-05-02 11:12:00,2023-05-02 11:12:00,instagram,retargeting
u010176,2023-05-02 21:17:00,2023-05-02 21:43:00,2023-05-02 21:43:00,instagram,retargeting
u010177,2023-05-02 01:44:00,2023-05-02 01:56:00,2023-05-02 01:56:00,instagram,retargeting
u010178,2023-05-02 07:24:00,2023-05-02 07:45:00,2023-05-02 07:45:00,instagram,retargeting
u010179,2023-05-02 18:49:00,2023-05-02 19:45:00,2023-05-02 19:45:00,twitter,new_user_promo
u010180,2023-05-02 05:20:00,2023-05-02 06:02:00,2023-05-02 06:02:00,twitter,new_user_promo
u010181,2023-05-02 13:07:00,2023-05-02 14:06:00,2023-05-02 14:06:00,twitter,new_user_promo
u010182,2023-05-02 17:39:00,2023-05-02 18:06:00,2023-05-02 18:06:00,twitter,summer_sale
u010183,2023-05-02 06:09:00,2023-05-02 07:09:00,2023-05-02 07:09:00,twitter,summer_sale
u010184,2023-05-02 15:07:00,2023-05-02 15:08:00,2023-05-02 15:08:00,twitter,holiday_special
u010185,2023-05-02 23:41:00,2023-05-02 23:54:00,2023-05-02 23:54:00,twitter,holiday_special
u010186,2023-05-02 13:10:00,2023-05-02 13:46:00,2023-05-02 13:46:00,twitter,brand_awareness
u010187,2023-05-02 22:46:00,2023-05-02 22:57:00,2023-05-02 22:57:00,twitter,retargeting
u010188,2023-05-02 09:19:00,2023-05-02 10:06:00,2023-05-02 10:06:00,twitter,retargeting
u010189,2023-05-02 23:13:00,2023-05-02 23:49:00,2023-05-02 23:49:00,twitter,retargeting
u010190,2023-05-02 05:19:00,2023-05-02 06:00:00,2023-05-02 06:00:00,twitter,retargeting
u010191,2023-05-02 13:43:00,2023-05-02 14:19:00,2023-05-02 14:19:00,affiliate,new_user_promo
u010192,2023-05-02 06:45:00,2023-05-02 06:54:00,2023-05-02 06:54:00,affiliate,new_user_promo
u010193,2023-05-02 14:02:00,2023-05-02 14:22:00,2023-05-02 14:22:00,affiliate,summer_sale
u010194,2023-05-02 15:59:00,2023-05-02 16:14:00,2023-05-02 16:14:00,affiliate,summer_sale
u010195,2023-05-02 04:27:00,2023-05-02 05:15:00,2023-05-02 05:15:00,affiliate,holiday_special
u010196,2023-05-02 16:36:00,2023-05-02 16:56:00,2023-05-02 16:56:00,affiliate,holiday_special
u010197,2023-05-02 20:50:00,2023-05-02 21:49:00,2023-05-02 21:49:00,affiliate,brand_awareness
u010198,2023-05-02 20:54:00,2023-05-02 21:27:00,2023-05-02 21:27:00,affiliate,retargeting
u010199,2023-05-02 21:26:00,2023-05-02 22:22:00,2023-05-02 22:22:00,affiliate,retargeting
u010200,2023-05-02 01:12:00,2023-05-02 01:55:00,2023-05-02 01:55:00,affiliate,retargeting
u010201,2023-05-02 03:18:00,2023-05-02 04:08:00,2023-05-02 04:08:00,affiliate,retargeting
u010202,2023-05-03 02:13:00,2023-05-03 02:18:00,2023-05-03 02:18:00,google_ads,new_user_promo
u010203,2023-05-03 00:43:00,2023-05-03 00:43:00,2023-05-03 00:43:00,google_ads,new_user_promo
u010204,2023-05-03 01:48:00,2023-05-03 02:09:00,2023-05-03 02:09:00,google_ads,new_user_promo
u010205,2023-05-03 03:04:00,2023-05-03 03:24:00,2023-05-03 03:24:00,google_ads,new_user_promo
u010206,2023-05-03 12:10:00,2023-05-03 12:22:00,2023-05-03 12:22:00,google_ads,new_user_promo
u010207,2023-05-03 05:08:00,2023-05-03 05:21:00,2023-05-03 05:21:00,google_ads,summer_sale
u010208,2023-05-03 10:29:00,2023-05-03 11:22:00,2023-05-03 11:22:00,google_ads,summer_sale
u010209,2023-05-03 02:15:00,2023-05-03 02:38:00,2023-05-03 02:38:00,google_ads,summer_sale
u010210,2023-05-03 21:16:00,2023-05-03 22:14:00,2023-05-03 22:14:00,google_ads,summer_sale
u010211,2023-05-03 10:46:00,2023-05-03 11:23:00,2023-05-03 11:23:00,google_ads,holiday_special
u010212,2023-05-03 15:14:00,2023-05-03 15:44:00,2023-05-03 15:44:00,google_ads,holiday_special
u010213,2023-05-03 11:33:00,2023-05-03 12:18:00,2023-05-03 12:18:00,google_ads,holiday_special
u010214,2023-05-03 05:58:00,2023-05-03 06:16:00,2023-05-03 06:16:00,google_ads,holiday_special
u010215,2023-05-03 10:21:00,2023-05-03 10:27:00,2023-05-03 10:27:00,google_ads,brand_awareness
u010216,2023-05-03 19:10:00,2023-05-03 19:20:00,2023-05-03 19:20:00,google_ads,brand_awareness
u010217,2023-05-03 05:11:00,2023-05-03 05:21:00,2023-05-03 05:21:00,google_ads,brand_awareness
u010218,2023-05-03 14:10:00,2023-05-03 14:17:00,2023-05-03 14:17:00,google_ads,retargeting
u010219,2023-05-03 18:10:00,2023-05-03 19:08:00,2023-05-03 19:08:00,google_ads,retargeting
u010220,2023-05-03 21:06:00,2023-05-03 21:32:00,2023-05-03 21:32:00,google_ads,retargeting
u010221,2023-05-03 05:24:00,2023-05-03 05:59:00,2023-05-03 05:59:00,google_ads,retargeting
u010222,2023-05-03 18:51:00,2023-05-03 19:31:00,2023-05-03 19:31:00,google_ads,retargeting
u010223,2023-05-03 16:01:00,2023-05-03 16:45:00,2023-05-03 16:45:00,google_ads,retargeting
u010224,2023-05-03 09:35:00,2023-05-03 10:19:00,2023-05-03 10:19:00,google_ads,retargeting
u010225,2023-05-03 08:30:00,2023-05-03 08:37:00,2023-05-03 08:37:00,google_ads,retargeting
u010226,2023-05-03 22:39:00,2023-05-03 23:39:00,2023-05-03 23:39:00,google_ads,retargeting
u010227,2023-05-03 05:00:00,2023-05-03 05:58:00,2023-05-03 05:58:00,google_ads,retargeting
u010228,2023-05-03 15:11:00,2023-05-03 15:17:00,2023-05-03 15:17:00,google_ads,retargeting
u010229,2023-05-03 01:20:00,2023-05-03 01:28:00,2023-05-03 01:28:00,facebook,new_user_promo
u010230,2023-05-03 13:00:00,2023-05-03 13:30:00,2023-05-03 13:30:00,facebook,new_user_promo
u010231,2023-05-03 12:56:00,2023-05-03 13:26:00,2023-05-03 13:26:00,facebook,new_user_promo
u010232,2023-05-03 05:49:00,2023-05-03 06:38:00,2023-05-03 06:38:00,facebook,new_user_promo
u010233,2023-05-03 00:40:00,2023-05-03 01:17:00,2023-05-03 01:17:00,facebook,new_user_promo
u010234,2023-05-03 23:29:00,2023-05-04 00:21:00,2023-05-04 00:21:00,facebook,new_user_promo
u010235,2023-05-03 12:22:00,2023-05-03 13:21:00,2023-05-03 13:21:00,facebook,new_user_promo
u010236,2023-05-03 15:03:00,2023-05-03 15:40:00,2023-05-03 15:40:00,facebook,summer_sale
u010237,2023-05-03 19:31:00,2023-05-03 19:42:00,2023-05-03 19:42:00,facebook,summer_sale
u010238,2023-05-03 15:16:00,2023-05-03 16:13:00,2023-05-03 16:13:00,facebook,summer_sale
u010239,2023-05-03 00:40:00,2023-05-03 01:11:00,2023-05-03 01:11:00,facebook,summer_sale
u010240,2023-05-03 22:55:00,2023-05-03 23:31:00,2023-05-03 23:31:00,facebook,summer_sale
u010241,2023-05-03 11:44:00,2023-05-03 12:40:00,2023-05-03 12:40:00,facebook,holiday_special
u010242,2023-05-03 11:35:00,2023-05-03 11:40:00,2023-05-03 11:40:00,facebook,holiday_special
u010243,2023-05-03 12:37:00,2023-05-03 12:41:00,2023-05-03 12:41:00,facebook,holiday_special
u010244,2023-05-03 06:02:00,2023-05-03 06:10:00,2023-05-03 06:10:00,facebook,holiday_special
u010245,2023-05-03 21:18:00,2023-05-03 21:37:00,2023-05-03 21:37:00,facebook,holiday_special
u010246,2023-05-03 23:07:00,2023-05-03 23:32:00,2023-05-03 23:32:00,facebook,brand_awareness
u010247,2023-05-03 05:06:00,2023-05-03 05:13:00,2023-05-03 05:13:00,facebook,brand_awareness
u010248,2023-05-03 22:49:00,2023-05-03 23:01:00,2023-05-03 23:01:00,facebook,retargeting
u010249,2023-05-03 21:38:00,2023-05-03 21:58:00,2023-05-03 21:58:00,facebook,retargeting
u010250,2023-05-03 09:58:00,2023-05-03 10:43:00,2023-05-03 10:43:00,facebook,retargeting
u010251,2023-05-03 02:50:00,2023-05-03 03:12:00,2023-05-03 03:12:00,facebook,retargeting
u010252,2023-05-03 20:34:00,2023-05-03 21:25:00,2023-05-03 21:25:00,facebook,retargeting
u010253,2023-05-03 16:53:00,2023-05-03 16:54:00,2023-05-03 16:54:00,facebook,retargeting
u010254,2023-05-03 21:13:00,2023-05-03 22:10:00,2023-05-03 22:10:00,facebook,retargeting
u010255,2023-05-03 20:08:00,2023-05-03 20:34:00,2023-05-03 20:34:00,facebook,retargeting
u010256,2023-05-03 05:46:00,2023-05-03 06:09:00,2023-05-03 06:09:00,instagram,new_user_promo
u010257,2023-05-03 08:37:00,2023-05-03 08:49:00,2023-05-03 08:49:00,instagram,new_user_promo
u010258,2023-05-03 17:31:00,2023-05-03 17:48:00,2023-05-03 17:48:00,instagram,new_user_promo
u010259,2023-05-03 17:45:00,2023-05-03 18:42:00,2023-05-03 18:42:00,instagram,summer_sale
u010260,2023-05-03 00:48:00,2023-05-03 01:19:00,2023-05-03 01:19:00,instagram,summer_sale
u010261,2023-05-03 10:52:00,2023-05-03 11:49:00,2023-05-03 11:49:00,instagram,summer_sale
u010262,2023-05-03 05:41:00,2023-05-03 05:44:00,2023-05-03 05:44:00,instagram,holiday_special
u010263,2023-05-03 22:09:00,2023-05-03 22:24:00,2023-05-03 22:24:00,instagram,holiday_special
u010264,2023-05-03 23:54:00,2023-05-04 00:13:00,2023-05-04 00:13:00,instagram,holiday_special
u010265,2023-05-03 08:58:00,2023-05-03 09:26:00,2023-05-03 09:26:00,instagram,holiday_special
u010266,2023-05-03 14:46:00,2023-05-03 15:07:00,2023-05-03 15:07:00,instagram,brand_awareness
u010267,2023-05-03 01:22:00,2023-05-03 01:39:00,2023-05-03 01:39:00,instagram,retargeting
u010268,2023-05-03 22:24:00,2023-05-03 22:53:00,2023-05-03 22:53:00,instagram,retargeting
u010269,2023-05-03 22:30:00,2023-05-03 22:35:00,2023-05-03 22:35:00,instagram,retargeting
u010270,2023-05-03 11:21:00,2023-05-03 11:56:00,2023-05-03 11:56:00,instagram,retargeting
u010271,2023-05-03 01:04:00,2023-05-03 01:12:00,2023-05-03 01:12:00,instagram,retargeting
u010272,2023-05-03 21:18:00,2023-05-03 21:18:00,2023-05-03 21:18:00,instagram,retargeting
u010273,2023-05-03 19:34:00,2023-05-03 19:35:00,2023-05-03 19:35:00,instagram,retargeting
u010274,2023-05-03 10:19:00,2023-05-03 10:43:00,2023-05-03 10:43:00,instagram,retargeting
u010275,2023-05-03 06:48:00,2023-05-03 07:45:00,2023-05-03 07:45:00,twitter,new_user_promo
u010276,2023-05-03 16:02:00,2023-05-03 16:26:00,2023-05-03 16:26:00,twitter,new_user_promo
u010277,2023-05-03 13:15:00,2023-05-03 13:17:00,2023-05-03 13:17:00,twitter,new_user_promo
u010278,2023-05-03 23:43:00,2023-05-04 00:26:00,2023-05-04 00:26:00,twitter,summer_sale
u010279,2023-05-03 09:13:00,2023-05-03 09:57:00,2023-05-03 09:57:00,twitter,summer_sale
u010280,2023-05-03 12:48:00,2023-05-03 13:09:00,2023-05-03 13:09:00,twitter,summer_sale
u010281,2023-05-03 12:31:00,2023-05-03 13:22:00,2023-05-03 13:22:00,twitter,holiday_special
u010282,2023-05-03 17:29:00,2023-05-03 18:23:00,2023-05-03 18:23:00,twitter,holiday_special
u010283,2023-05-03 14:29:00,2023-05-03 14:55:00,2023-05-03 14:55:00,twitter,brand_awareness
u010284,2023-05-03 11:40:00,2023-05-03 11:48:00,2023-05-03 11:48:00,twitter,retargeting
u010285,2023-05-03 11:49:00,2023-05-03 12:35:00,2023-05-03 12:35:00,twitter,retargeting
u010286,2023-05-03 08:55:00,2023-05-03 09:30:00,2023-05-03 09:30:00,twitter,retargeting
u010287,2023-05-03 06:35:00,2023-05-03 07:06:00,2023-05-03 07:06:00,affiliate,new_user_promo
u010288,2023-05-03 09:36:00,2023-05-03 09:53:00,2023-05-03 09:53:00,affiliate,new_user_promo
u010289,2023-05-03 02:50:00,2023-05-03 03:48:00,2023-05-03 03:48:00,affiliate,summer_sale
u010290,2023-05-03 15:21:00,2023-05-03 16:19:00,2023-05-03 16:19:00,affiliate,holiday_special
u010291,2023-05-03 22:55:00,2023-05-03 23:00:00,2023-05-03 23:00:00,affiliate,holiday_special
u010292,2023-05-03 22:44:00,2023-05-03 23:42:00,2023-05-03 23:42:00,affiliate,brand_awareness
u010293,2023-05-03 10:52:00,2023-05-03 11:47:00,2023-05-03 11:47:00,affiliate,retargeting
u010294,2023-05-03 17:22:00,2023-05-03 18:19:00,2023-05-03 18:19:00,affiliate,retargeting
u010295,2023-05-04 03:52:00,2023-05-04 03:53:00,2023-05-04 03:53:00,google_ads,new_user_promo
u010296,2023-05-04 04:23:00,2023-05-04 05:14:00,2023-05-04 05:14:00,google_ads,new_user_promo
u010297,2023-05-04 03:39:00,2023-05-04 03:54:00,2023-05-04 03:54:00,google_ads,new_user_promo
u010298,2023-05-04 02:32:00,2023-05-04 02:43:00,2023-05-04 02:43:00,google_ads,new_user_promo
u010299,2023-05-04 12:44:00,2023-05-04 12:48:00,2023-05-04 12:48:00,google_ads,new_user_promo
u010300,2023-05-04 05:15:00,2023-05-04 05:51:00,2023-05-04 05:51:00,google_ads,new_user_promo
u010301,2023-05-04 08:05:00,2023-05-04 08:54:00,2023-05-04 08:54:00,google_ads,new_user_promo
u010302,2023-05-04 02:58:00,2023-05-04 03:53:00,2023-05-04 03:53:00,google_ads,new_user_promo
u010303,2023-05-04 02:34:00,2023-05-04 02:34:00,2023-05-04 02:34:00,google_ads,new_user_promo
u010304,2023-05-04 00:27:00,2023-05-04 01:14:00,2023-05-04 01:14:00,google_ads,summer_sale
u010305,2023-05-04 11:38:00,2023-05-04 12:33:00,2023-05-04 12:33:00,google_ads,summer_sale
u010306,2023-05-04 21:04:00,2023-05-04 21:08:00,2023-05-04 21:08:00,google_ads,summer_sale
u010307,2023-05-04 05:19:00,2023-05-04 05:56:00,2023-05-04 05:56:00,google_ads,summer_sale
u010308,2023-05-04 21:22:00,2023-05-04 22:17:00,2023-05-04 22:17:00,google_ads,summer_sale
u010309,2023-05-04 15:43:00,2023-05-04 16:23:00,2023-05-04 16:23:00,google_ads,holiday_special
u010310,2023-05-04 11:17:00,2023-05-04 12:07:00,2023-05-04 12:07:00,google_ads,holiday_special
u010311,2023-05-04 22:41:00,2023-05-04 22:47:00,2023-05-04 22:47:00,google_ads,holiday_special
u010312,2023-05-04 20:54:00,2023-05-04 21:01:00,2023-05-04 21:01:00,google_ads,holiday_special
u010313,2023-05-04 01:55:00,2023-05-04 02:40:00,2023-05-04 02:40:00,google_ads,holiday_special
u010314,2023-05-04 04:44:00,2023-05-04 04:56:00,2023-05-04 04:56:00,google_ads,brand_awareness
u010315,2023-05-04 02:46:00,2023-05-04 02:57:00,2023-05-04 02:57:00,google_ads,brand_awareness
u010316,2023-05-04 03:07:00,2023-05-04 03:52:00,2023-05-04 03:52:00,google_ads,brand_awareness
u010317,2023-05-04 03:07:00,2023-05-04 03:07:00,2023-05-04 03:07:00,google_ads,retargeting
u010318,2023-05-04 14:46:00,2023-05-04 15:36:00,2023-05-04 15:36:00,google_ads,retargeting
u010319,2023-05-04 23:24:00,2023-05-04 23:38:00,2023-05-04 23:38:00,google_ads,retargeting
u010320,2023-05-04 07:10:00,2023-05-04 07:13:00,2023-05-04 07:13:00,google_ads,retargeting
u010321,2023-05-04 02:42:00,2023-05-04 03:06:00,2023-05-04 03:06:00,google_ads,retargeting
u010322,2023-05-04 10:56:00,2023-05-04 11:36:00,2023-05-04 11:36:00,google_ads,retargeting
u010323,2023-05-04 18:04:00,2023-05-04 18:16:00,2023-05-04 18:16:00,google_ads,retargeting
u010324,2023-05-04 16:14:00,2023-05-04 17:06:00,2023-05-04 17:06:00,google_ads,retargeting
u010325,2023-05-04 06:44:00,2023-05-04 07:29:00,2023-05-04 07:29:00,google_ads,retargeting
u010326,2023-05-04 16:54:00,2023-05-04 17:32:00,2023-05-04 17:32:00,google_ads,retargeting
u010327,2023-05-04 06:21:00,2023-05-04 06:51:00,2023-05-04 06:51:00,google_ads,retargeting
u010328,2023-05-04 09:49:00,2023-05-04 10:35:00,2023-05-04 10:35:00,google_ads,retargeting
u010329,2023-05-04 23:04:00,2023-05-04 23:41:00,2023-05-04 23:41:00,google_ads,retargeting
u010330,2023-05-04 02:05:00,2023-05-04 02:33:00,2023-05-04 02:33:00,google_ads,retargeting
u010331,2023-05-04 06:18:00,2023-05-04 06:50:00,2023-05-04 06:50:00,facebook,new_user_promo
u010332,2023-05-04 00:12:00,2023-05-04 00:17:00,2023-05-04 00:17:00,facebook,new_user_promo
u010333,2023-05-04 06:00:00,2023-05-04 06:12:00,2023-05-04 06:12:00,facebook,new_user_promo
u010334,2023-05-04 08:59:00,2023-05-04 09:08:00,2023-05-04 09:08:00,facebook,new_user_promo
u010335,2023-05-04 18:30:00,2023-05-04 19:06:00,2023-05-04 19:06:00,facebook,summer_sale
u010336,2023-05-04 06:27:00,2023-05-04 07:11:00,2023-05-04 07:11:00,facebook,summer_sale
u010337,2023-05-04 04:13:00,2023-05-04 04:57:00,2023-05-04 04:57:00,facebook,summer_sale
